,Genre,ID,popularity,is_exp,name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
1587,country,3kDSSR6noFrYJBxijqEVm3,42,False,The Streets of Baltimore,Bobby Bare,0.578,0.447,4,-14.212,1,0.032,0.629,0.0,0.19,0.808,116.128,4
1588,country,2VN8jqhBgwIsU849PKxCfE,40,False,Branded Man - Remastered,Merle Haggard,0.731,0.465,2,-8.133,1,0.03,0.386,0.0,0.0854,0.519,120.877,4
1589,country,1D2mV1f9QkklP6vy0sdBI9,41,False,Leavin' On Your Mind - Single Version,Patsy Cline,0.493,0.0719,7,-19.293,1,0.0317,0.932,2.04e-06,0.607,0.385,104.018,3
1590,country,2QS8C4T3H1hYpnADMpq8Uz,47,False,Wine Me Up,Faron Young,0.547,0.254,9,-16.548,1,0.0461,0.133,8.24e-05,0.263,0.903,139.65,4
1591,country,2mqXqQnxcFq5tmG98kUQZw,32,False,Blue Kentucky Girl,Loretta Lynn,0.69,0.402,11,-9.465,1,0.0357,0.796,0.000183,0.121,0.487,113.194,4
1592,country,0ulPILleWfE1NBzUWIiNi9,39,False,"Saginaw, Michigan",Lefty Frizzell,0.596,0.366,10,-14.933,1,0.0325,0.878,0.00263,0.23,0.853,145.717,4
1593,country,2s2Owv5k5HaXCkvwV8AbsG,39,False,The Cold Hard Facts of Life,Porter Wagoner,0.516,0.438,0,-11.834,1,0.0321,0.851,0.0,0.403,0.42,132.519,4
1594,country,2XEsLZrgYIAEa2YNDiqPYI,40,False,Above And Beyond,Buck Owens,0.52,0.525,8,-7.449,1,0.0412,0.597,0.0,0.0847,0.743,147.601,5
1595,country,2kc2v1biRvuHJaBozQzfqs,37,False,Talk Back Trembling Lips,Ernest Ashworth,0.575,0.435,9,-11.801,1,0.0326,0.751,0.0,0.0795,0.739,135.955,4
1596,country,6BLoKpgWtQbYqFDFUp9ApX,45,False,Fist City,Loretta Lynn,0.657,0.558,0,-8.736,1,0.0413,0.711,0.0,0.334,0.906,77.849,4
1597,country,6ZW6ND4N7oKkUhKqWZhjyk,37,False,Lonesome 7-7203,Hawkshaw Hawkins,0.616,0.332,9,-13.455,1,0.0319,0.812,0.000401,0.332,0.662,115.88,4
1598,country,7GafJyGdVj7ahXo96LwFM4,42,False,Make the World Go Away,Eddy Arnold,0.214,0.215,1,-11.312,1,0.0318,0.926,9.33e-05,0.121,0.477,205.359,3
1599,country,1FAtkmz8kFmbq4VmOf79fb,38,False,Right Or Wrong,Wanda Jackson,0.425,0.291,7,-10.554,1,0.0315,0.814,0.0,0.143,0.393,114.574,4
1600,country,2DD8OhehvkzSFeoRW0u7Gb,37,False,Wings Of A Dove,Ferlin Husky,0.498,0.555,4,-11.577,1,0.0468,0.54,0.0,0.26,0.888,184.891,3
1601,country,41jCeKeeVTxxDli1XdCPnx,40,False,You Ain't Woman Enough - Single Version,Loretta Lynn,0.673,0.44,8,-10.761,1,0.0935,0.488,0.0,0.0653,0.845,75.239,4
1602,country,0AQquaENerGps8BQmbPw14,67,False,Big Iron,Marty Robbins,0.726,0.474,1,-7.834,0,0.0491,0.803,0.0,0.258,0.57,116.027,4
1603,country,3dtukeghbTpei1SJhrT3Jd,38,False,Statue of a Fool,Jack Greene,0.474,0.249,10,-14.124,1,0.0346,0.845,0.00437,0.129,0.216,110.078,3
1604,country,55daB2vbGVkTT1IPV55ygA,36,False,Homecoming,Tom T. Hall,0.618,0.311,11,-17.855,1,0.0449,0.94,0.00861,0.12,0.691,122.814,4
1605,country,1LWocjmlZPQjwfFV4cJ6HV,34,False,Bright Lights And Country Music - Re-Recorded In Stereo,Bill Anderson,0.66,0.378,9,-12.857,1,0.0292,0.0814,4.67e-05,0.11,0.737,135.391,4
1606,country,7ledv9CTjqdwnvHgRmETyZ,55,False,Flowers On the Wall,The Statler Brothers,0.784,0.451,8,-11.225,0,0.0723,0.792,4.09e-05,0.115,0.78,100.303,4
1607,country,60LBZcuecM8zRwXmZm5bQs,43,False,Send Me The Pillow You Dream On,Johnny Tillotson,0.334,0.31,2,-9.126,1,0.0295,0.703,1.27e-05,0.279,0.48,109.171,4
1608,country,7mdB5GWRbuWJDxZ2CbarAv,44,False,We'll Get Ahead Someday,Porter Wagoner,0.68,0.404,11,-12.732,1,0.0307,0.333,0.0,0.114,0.917,82.02,4
1609,country,0srp0yXqH0Axym0z7wLUQy,37,False,(Margie's At) The Lincoln Park Inn,Bobby Bare,0.364,0.318,2,-13.345,1,0.0308,0.724,0.000234,0.151,0.525,131.155,3
1610,country,0jRIzXzMRKbwXLpblAsqsa,39,False,Timber I'm Falling,Ferlin Husky,0.757,0.701,4,-7.345,1,0.0347,0.526,4.84e-05,0.121,0.884,112.947,4
1611,country,2ke3Ucn65AjNFkcLcuLNZR,31,False,Stop the World (And Let Me Off),Waylon Jennings,0.407,0.816,2,-4.821,1,0.0389,0.498,0.0885,0.116,0.779,87.578,4
1612,country,569rWEzod8v8JX86gO2eX6,37,False,Burning Memories - Single Version,Ray Price,0.32,0.297,7,-15.054,0,0.0357,0.899,0.000738,0.347,0.445,102.12,4
1613,country,1wBb03d9IaI6PHFeR438jP,37,False,Misery Loves Company,Porter Wagoner,0.455,0.441,5,-11.119,1,0.08,0.534,0.0,0.124,0.633,189.169,3
1614,country,6ac7GUlfon5ezqPvDYPixS,37,False,A Six Pack To Go,Hank Thompson,0.67,0.413,9,-14.734,1,0.18,0.489,0.00251,0.119,0.593,165.823,4
1615,country,5DTOOkooKFUvWj1XQTFa09,57,False,The End of the World,Skeeter Davis,0.232,0.216,10,-10.674,1,0.0314,0.936,4.93e-06,0.246,0.432,94.268,3
1616,country,2CDh0bBvP0ZAXiibPZvpPC,35,False,One in a Row,Willie Nelson,0.545,0.194,10,-10.909,1,0.0279,0.724,0.000191,0.193,0.515,96.515,4
1617,country,1guPCVBMmglx2m1DM0xOBu,42,False,Once a Day,Connie Smith,0.502,0.353,6,-9.957,1,0.0317,0.451,0.0,0.0583,0.751,136.746,4
1618,country,73AgVwYUEPn9kB0a97b4LW,41,False,Pop a Top,Jim Ed Brown,0.524,0.497,9,-10.824,1,0.0372,0.687,5.66e-06,0.175,0.913,118.263,4
1619,country,0Q7eey8NSPQEQ3ol75UAAx,38,False,Still - Single Version,Bill Anderson,0.551,0.146,8,-18.9,1,0.0488,0.638,0.0111,0.203,0.297,94.497,4
1620,country,5NTDu48JtNkuXzs2Zbc1X1,32,False,Standing In The Shadows,"Hank Williams, Jr.",0.512,0.295,2,-14.377,1,0.0344,0.906,0.0131,0.141,0.579,97.955,4
1621,country,4KRLWRl1bFjnXhY5MgZWrM,37,False,May the Bird of Paradise Fly up Your Nose,Little Jimmy Dickens,0.66,0.801,4,-8.446,1,0.115,0.738,1.04e-05,0.627,0.867,104.374,4
1622,country,1FrG5yYxDbusk4dK3pQ9le,39,False,(That's What You Get) For Lovin' Me,Waylon Jennings,0.608,0.684,4,-9.806,1,0.0419,0.664,2.94e-06,0.0897,0.873,89.074,4
1623,country,0Lo5YM7ZvIcUnbvnqLMUre,37,False,Yakety Axe - Buddha Remastered - 2000,Chet Atkins,0.608,0.691,0,-10.119,1,0.0331,0.305,0.629,0.067,0.921,118.942,4
1624,country,2qSHQ7H5zRJGDJVRh5JsPe,54,False,One More Goodbye,Ward Thomas,0.605,0.568,0,-4.632,1,0.0499,0.459,7.7e-05,0.122,0.315,81.052,4
1625,country,38nVuIj9mi5a8oopOJhSJk,76,False,Here Tonight,Brett Young,0.517,0.776,11,-5.271,1,0.0362,0.0144,0.0,0.113,0.448,96.002,4
1626,country,0mUKn9YqnnJLpTTrf0lYyv,41,False,Priceless,Sheridan Smith,0.628,0.907,9,-4.092,0,0.0462,0.00919,1.32e-06,0.0865,0.864,141.987,4
1627,country,5F5lmpwXkxAJtvZqEguTRo,67,False,Love Is A Wild Thing,Kacey Musgraves,0.623,0.631,10,-7.52,1,0.0352,0.266,7.2e-06,0.0931,0.273,121.973,4
1628,country,7BgJrMEAiwiw6lCqWZD6Pi,58,False,Y’all Boys,Florida Georgia Line,0.631,0.856,4,-3.799,1,0.0588,0.425,0.0,0.112,0.753,114.932,4
1629,country,1tx3VJH2ThfGR0uYvcmkaK,61,False,Million Reasons - Recorded at Sound Stage Studios Nashville,Dan + Shay,0.595,0.542,0,-6.443,1,0.0287,0.0322,0.0,0.106,0.217,130.05,4
1630,country,77a5Eu7lC3tG0Sukt2O91U,72,False,Born to Love You,LANCO,0.659,0.902,7,-6.192,1,0.0296,0.13,9.45e-05,0.0574,0.809,124.985,4
1631,country,5lPYiHC6p5iXRtxOnGffiT,55,False,Matthew's Daughter (feat. Devin Dawson),Beoga,0.43,0.655,2,-5.972,1,0.0367,0.0285,4.29e-06,0.116,0.33,155.834,4
1632,country,4DT9CHLoibGSvSjGuiFcdC,39,False,Girl Crush,Megan O'Neill,0.473,0.164,0,-13.145,1,0.0351,0.839,0.0,0.119,0.285,174.119,3
1633,country,1pgD5KtZjwwQ89WbwgkrXk,41,False,Running Out Of Road,Lauren Jenkins,0.55,0.661,0,-4.2,1,0.0252,0.00158,0.000127,0.198,0.226,142.036,4
1634,country,4qQwGRtGT7l6ckQtdPEFd4,78,False,Talk You Out Of It,Florida Georgia Line,0.651,0.708,4,-4.791,1,0.0376,0.582,0.0,0.0796,0.558,119.964,4
1635,country,1G4cdOtF36ZCs6i2dZoC87,76,False,Drunk Me,Mitchell Tenpenny,0.499,0.797,2,-3.77,1,0.0554,0.199,0.0,0.0933,0.408,176.024,4
1636,country,7xELq8WliIctkuvWXONX6d,71,False,Closer To You,Carly Pearce,0.662,0.685,4,-4.561,0,0.0302,0.125,0.0,0.0961,0.447,111.964,4
1637,country,7oR9f1oXlG40AgSkwfxf3M,53,False,Miss Me More - Recorded at Sound Stage Studios Nashville,Kelsea Ballerini,0.683,0.676,9,-7.26,0,0.0588,0.135,0.0,0.126,0.643,96.044,4
1638,country,1CDAeM6OI7XO9rwJpbu5VD,37,False,Why I Need You,Megan O'Neill,0.597,0.199,7,-11.837,1,0.0513,0.919,5.74e-06,0.109,0.157,133.416,4
1639,country,1ZmgEUxUlvj6IM9z1waoao,36,False,Angel Eyes,Holly Rose Webber,0.542,0.721,11,-5.475,0,0.0323,0.184,0.000775,0.383,0.676,115.172,4
1640,country,5XPTKgKIuFzSinSUKfrYZk,37,False,Landslide,Andy Brown,0.509,0.739,1,-6.517,1,0.0584,0.12,0.0,0.0621,0.728,167.041,4
1641,country,6IqUm14MgoKbwt6jdGBikH,74,False,Better Off Gone,Logan Mize,0.672,0.622,5,-7.421,0,0.176,0.117,0.0,0.113,0.561,100.016,4
1642,country,4k6TcdbxcemncjaTqq71lS,44,False,One More Shot,Kaylee Bell,0.486,0.946,10,-2.795,1,0.0875,0.00116,0.000791,0.12,0.69,147.979,4
1643,country,6jYBb4YxMFRBRB1JHolIjw,36,False,My Love Ain't Gonna Save You,Morganway,0.75,0.407,0,-11.788,0,0.0502,0.177,3.38e-05,0.0991,0.395,106.006,4
1644,country,3NVaygJnQiPC4yGaUZLzQC,36,False,Fire in the Woods,Brian Deady,0.885,0.456,10,-9.427,1,0.058,0.521,1.08e-06,0.094,0.67,123.975,4
1645,country,5Us4an9APinsWv53RRjewL,36,False,Drive,Jade Helliwell,0.627,0.742,1,-4.686,0,0.0288,0.283,0.0,0.131,0.665,141.935,4
1646,country,7N341MRYWLY5fz5sQbSRdX,36,False,Get the Girl - Radio edit,Holloway Road,0.639,0.88,9,-5.061,1,0.0368,0.0171,1.8e-06,0.0512,0.783,148.044,4
1647,country,2KeeXSFbK0Pk3mtrngbcep,54,False,Sixteen,Thomas Rhett,0.707,0.52,1,-7.058,1,0.0279,0.0143,5.89e-06,0.16,0.432,106.975,4
1648,country,36wV9WvdQtBZ4nfvqII8R8,39,False,Sometimes,Ferris & Sylvester,0.562,0.468,7,-9.574,1,0.0334,0.0165,0.0,0.0913,0.226,98.994,4
1649,country,5mwa71iuTah5CMpB19K1GI,41,False,It's Not Just Me,Ward Thomas,0.474,0.652,8,-4.109,1,0.0291,0.167,0.0,0.125,0.562,178.192,4
1650,country,1SVFVUNzYoqaq0s9XzdyLm,35,False,Window Shopping,Liv Austen,0.709,0.817,1,-4.657,0,0.108,0.0435,0.0,0.285,0.806,95.994,4
1651,country,1kmpcpEK0f56M5dkqNajRk,62,False,Goodbye Summer,Danielle Bradbery,0.551,0.657,6,-5.743,1,0.0287,0.0211,0.0,0.29,0.695,94.969,4
1652,country,4wgZpcYNIJ4BwodSvXNvGg,35,False,Better off Alone,The Wild Things,0.502,0.238,6,-12.504,1,0.0294,0.194,0.000838,0.117,0.108,145.903,3
1653,country,5FM6RWt4Ad2hRVKk3cJ6UF,47,False,Burning River,Ferris & Sylvester,0.609,0.647,2,-7.892,1,0.051,0.0236,0.000102,0.0996,0.363,95.991,4
1654,country,2lyEpuvVOnNGzV5c89Vnpf,53,False,Girl Goin' Nowhere,Ashley McBryde,0.591,0.157,11,-12.924,1,0.0676,0.574,5.32e-05,0.122,0.146,82.412,4
1655,country,5eFfsbjSouG8qOpg9ZqDl6,65,False,Downtown's Dead,Sam Hunt,0.624,0.696,11,-6.006,1,0.0469,0.109,0.0,0.132,0.392,82.001,4
1656,country,5zma2kN8wKLb3x3ccnRoh0,34,False,High On Love,Frankie Davies,0.668,0.524,8,-7.025,1,0.0232,0.281,2.13e-05,0.157,0.64,110.004,4
1657,country,6liuBUOD6mPYwqwy6pxutg,42,False,Lie Like Me,Ward Thomas,0.694,0.582,8,-5.597,1,0.0642,0.00442,0.00492,0.174,0.774,82.006,4
1658,country,5UDqWOgDdixYMAgAyNbpgh,63,False,Merry Go 'Round,Kacey Musgraves,0.65,0.462,6,-9.375,1,0.0309,0.565,0.00134,0.129,0.368,86.999,4
1659,country,4tYs1Db3N9EtBTdv0ntuII,42,False,Don't Let Me Forget (feat. Hunter Hayes),Catherine McGrath,0.649,0.623,2,-6.038,1,0.0603,0.634,0.0,0.0802,0.263,86.062,4
1660,country,0p0zVDWG6vS77NKDy9EiWL,39,False,Reasons (Recorded At Sound Stage Nashville),Jillian Jacqueline,0.6,0.436,11,-10.499,1,0.0627,0.0126,0.0,0.166,0.144,88.056,4
1661,country,402tJQLOb6vlVPpdv5p3Wv,47,False,Shelby '68,Kylie Minogue,0.605,0.807,9,-6.138,1,0.224,0.0432,5.93e-06,0.103,0.363,92.968,4
1662,country,1SRdcw9dY5Vmd6OIZzrQqe,35,False,I Could Use A Love Song,Andy Brown,0.687,0.442,11,-9.652,0,0.0378,0.489,0.0,0.24,0.255,91.967,4
1663,country,2j8r46vPmaj1O1G1R6r3il,44,False,Blue Tacoma - Recorded at Sound Stage Studios Nashville,Russell Dickerson,0.574,0.638,8,-8.894,1,0.062,0.147,0.0,0.185,0.695,159.753,4
1664,country,5qpVSCzSbVwd4US3k85u8H,38,False,Eloise (Lean Into the Wave),Brian Deady,0.813,0.49,8,-10.294,0,0.0402,0.0949,0.107,0.104,0.811,133.017,4
1665,country,5bum4HbCDFoB9wpsc0sQky,71,False,Space Cowboy,Kacey Musgraves,0.447,0.429,1,-7.36,1,0.028,0.718,0.0163,0.105,0.074,116.521,4
1666,country,1BUM9z5Fs7QHfDWXfbemkU,39,False,Burning Bridges,The Wandering Hearts,0.475,0.417,0,-11.783,0,0.0326,0.357,0.0,0.154,0.46,85.796,4
1667,country,0nt8OHOBSLViYG6hU6LCts,51,False,Grace,Catherine McGrath,0.476,0.223,5,-9.198,1,0.0285,0.882,0.0,0.257,0.28,96.343,4
1668,country,1MicfYM6ECAjFXhB1mUg4L,37,False,Burning Love - Acoustic,Into The Ark,0.442,0.355,10,-5.867,1,0.0387,0.78,0.0,0.355,0.225,97.792,4
1669,country,30VHURM5NOfoZmqp2iKawS,75,False,Butterflies,Kacey Musgraves,0.689,0.614,4,-6.137,0,0.0306,0.252,1.95e-05,0.178,0.411,141.97,4
1670,country,0Zp9nCq2j9AXJoZ6mn3kzF,46,False,A Lifetime to Repair,Kylie Minogue,0.679,0.642,9,-3.482,1,0.0469,0.638,1.11e-06,0.185,0.726,115.002,4
1671,country,09ts3GnICqYEU5PkQCpJK3,65,False,Say Something,Justin Timberlake,0.707,0.632,10,-7.031,1,0.0789,0.103,1.09e-05,0.0841,0.372,97.04,4
1672,country,5SeMtgIeUoEODIv1zbIsTA,34,False,White Lies,Jess and the Bandits,0.365,0.576,3,-5.55,1,0.0412,0.171,0.0,0.171,0.358,161.781,3
1673,country,6soeVwLfg0BmMi3mCdtP9X,45,False,Guilty,The Shires,0.592,0.893,8,-4.958,1,0.0674,0.0959,0.0,0.258,0.673,94.022,4
1674,country,3Iy8UTb7n8QpYcQK23ZjG9,38,False,A White Sport Coat (with Ray Conniff),Marty Robbins,0.622,0.648,1,-8.825,1,0.0308,0.811,0.000212,0.146,0.808,114.055,4
1675,country,7tNJo8NJ7fhprfjyDgdH2A,28,False,"Hey, Good Lookin' - Single Version",Hank Williams,0.786,0.248,7,-12.888,1,0.0384,0.868,0.0,0.116,0.865,141.185,4
1676,country,6oRHRkQigTzJ3KwpO3XOV6,62,False,Bye Bye Love,The Everly Brothers,0.547,0.523,9,-9.176,1,0.0572,0.724,0.0,0.103,0.89,169.598,4
1677,country,6pPmgSgrdWMemkmpRWO2aQ,51,False,Folsom Prison Blues,Johnny Cash,0.728,0.679,5,-5.78,1,0.0262,0.716,3.65e-05,0.0901,0.869,101.601,4
1678,country,5zVjs89nsOIT7I90ETawau,44,False,Send Me the Pillow You Dream On,Hank Locklin,0.595,0.308,3,-11.626,1,0.0333,0.84,4.08e-06,0.0942,0.624,119.755,4
1679,country,4f8hBeMXMvssn6HtFAtblo,62,False,El Paso,Marty Robbins,0.654,0.452,2,-9.709,1,0.03,0.835,2.89e-05,0.16,0.691,106.662,3
1680,country,0F8JWFitStLlel68uSLhUX,38,False,Oh Lonesome Me,Don Gibson,0.672,0.731,10,-10.139,1,0.0343,0.793,2.5e-06,0.0687,0.943,102.98,4
1681,country,11fNLqDB47gMKj7BHhR2Qr,61,False,Wake up Little Susie,The Everly Brothers,0.709,0.62,2,-9.382,1,0.034,0.318,0.0,0.0426,0.936,93.723,4
1682,country,7hxZF4jETnE5Q75rKQnMjE,72,False,I Walk the Line,Johnny Cash,0.713,0.258,9,-14.59,1,0.0384,0.877,0.00606,0.0967,0.56,98.805,4
1683,country,73HgnHCHDEZCmtMpEzxnO0,19,False,Your Cheatin' Heart - Single Version,Hank Williams,0.668,0.14,0,-17.412,1,0.0316,0.947,2.61e-06,0.326,0.635,128.095,4
1684,country,0B6zRccZmGS6CoMFXv8wdc,37,False,Tennessee Stud - Remastered,Eddy Arnold,0.807,0.319,5,-17.234,1,0.0443,0.71,0.0,0.126,0.689,94.789,4
1685,country,3mewJ611cPqPIk8EQDiA12,40,False,I Can't Stop Loving You,Don Gibson,0.595,0.289,11,-11.768,1,0.0292,0.946,8.98e-05,0.246,0.505,83.428,4
1686,country,361wxJRa6M2sH1Epy2MAC1,43,False,Heartaches By The Number,Ray Price,0.515,0.603,10,-6.246,1,0.0318,0.639,0.0,0.121,0.892,127.151,4
1687,country,4nAJtcmiyoL0ARY5WZY9IN,53,False,Rebel Rouser,Duane Eddy,0.388,0.434,7,-11.997,1,0.0354,0.789,0.954,0.728,0.873,206.313,4
1688,country,0iSgP007c2uYck3dq5ltIM,25,False,Jambalaya (On The Bayou) - Single Version,Hank Williams,0.497,0.188,7,-15.623,1,0.0324,0.891,2.35e-06,0.0901,0.909,164.253,4
1689,country,6Ha2dwEqdLBrDhImosfrBA,36,False,Cattle Call,Eddy Arnold,0.438,0.243,3,-12.28,1,0.027,0.918,0.000811,0.0916,0.442,78.745,3
1690,country,0OnnbhUUfJ23b3UAbBbzAa,35,False,I Love You Because,Margaret Whiting,0.482,0.257,5,-11.482,1,0.0281,0.889,1.1e-06,0.13,0.586,97.12,4
1691,country,6IDlzJSrrWM9Aekoe6LwK9,34,False,Hey Joe,Carl Smith,0.737,0.611,2,-8.686,1,0.0291,0.329,3.87e-06,0.0712,0.646,110.107,4
1692,country,4vcHOxfV846dVjyToPFBRp,43,False,Singing the Blues,Marty Robbins,0.546,0.469,5,-8.967,1,0.0289,0.391,0.0,0.091,0.779,142.712,4
1693,country,1l5WwxtivtUrg1SCHYzFls,17,False,"Cold, Cold Heart",Hank Williams,0.575,0.0767,2,-17.308,1,0.0433,0.937,0.0,0.198,0.401,113.404,4
1694,country,446eGf6Afa6PuZYTsF19U1,29,False,I'm Movin' On,"Hank Snow, The Singing Ranger, And His Rainbow Ranch Boys",0.569,0.701,2,-7.404,1,0.0307,0.769,0.000104,0.211,0.933,97.436,4
1695,country,3P6OwCX7Ofiaaqtvujb6i5,56,False,Sixteen Tons,Tennessee Ernie Ford,0.693,0.324,11,-15.085,1,0.205,0.796,0.0,0.246,0.382,144.14,4
1696,country,62aHZDM8REF3iJKIVcNoRK,38,False,Under Your Spell Again,Buck Owens,0.558,0.436,9,-5.792,1,0.0296,0.57,5.31e-06,0.0913,0.857,152.89,4
1697,country,3CRQJXjhNZiyvoNc3RIcwr,44,False,Am I Losing You,Jim Reeves,0.528,0.121,9,-21.213,1,0.0345,0.91,0.00451,0.125,0.38,87.834,4
1698,country,3u4QCWCMvQzkobZmwR9i2N,17,False,Why Don't You Love Me - Single Version,Hank Williams,0.773,0.244,7,-14.711,1,0.0699,0.67,0.0,0.0813,0.948,140.306,4
1699,country,0dwpdcQkeZqpuoAPYD49N3,49,False,The Battle Of New Orleans,Johnny Horton,0.703,0.776,9,-10.983,1,0.139,0.764,0.0,0.0988,0.921,177.283,4
1700,country,19J1kwHa3sgxLwaWDleGhd,43,False,Whole Lotta Shakin' Going On,Jerry Lee Lewis,0.379,0.53,0,-11.281,1,0.0313,0.664,4.45e-06,0.14,0.574,159.177,4
1701,country,7ow0KcdNRitEedvwQNTd6S,43,False,Young Love,Sonny James,0.455,0.244,2,-16.097,1,0.041,0.752,9.52e-06,0.0959,0.383,146.483,3
1702,country,0VxX3RBKO46Ky6XgvN0bME,39,False,There Stands The Glass,Webb Pierce,0.512,0.256,3,-7.178,1,0.0305,0.911,0.0,0.358,0.718,114.972,4
1703,country,2eEwvpPcUu3DzKGdLP2y8D,18,False,You Win Again,Hank Williams,0.542,0.334,4,-11.831,1,0.0285,0.851,1.59e-05,0.36,0.741,115.618,4
1704,country,0lgckCZ94ZjtCBpjfRL5Su,38,False,"Blue, Blue Day",Don Gibson,0.729,0.486,4,-10.84,1,0.0299,0.794,0.0,0.192,0.978,100.161,4
1705,country,7E8nKMtXMqIQbvl1Ta9Ucw,52,False,Walkin' After Midnight,Patsy Cline,0.757,0.196,0,-15.395,1,0.0386,0.809,0.0,0.14,0.813,90.305,4
1706,country,5ueyLj6e6oVaTY0KQ6yLaA,62,False,All Shook Up,Elvis Presley,0.624,0.468,10,-12.162,1,0.132,0.881,6.35e-06,0.144,0.952,74.139,4
1707,country,7xe3EQCvXnx6Q0zs41Y65n,49,False,Great Balls of Fire,Jerry Lee Lewis,0.592,0.627,10,-10.14,1,0.0662,0.55,0.0,0.43,0.909,79.567,4
1708,country,5hwgwSJrc1NDmBZwmBYX4i,15,False,I Can't Help It (If I'm Still In Love With You) - Single Version,Hank Williams,0.682,0.15,4,-14.243,1,0.0387,0.856,0.0,0.293,0.561,116.12,4
1709,country,6tSlcd8gcp3XGstYNhL3It,54,False,Big River,Johnny Cash,0.632,0.559,5,-10.49,1,0.0674,0.854,0.000103,0.127,0.884,182.942,4
1710,country,7o68KX6XyCS9lydBTH6TCP,34,False,White Lightning - Single Version,George Jones,0.583,0.8,10,-9.689,1,0.0909,0.706,0.0,0.122,0.958,74.056,4
1711,country,01u6AEzGbGbQyYVdxajxqk,62,False,Don't Be Cruel,Elvis Presley,0.697,0.55,2,-11.496,1,0.18,0.856,3.44e-05,0.0907,0.844,84.802,4
1712,country,3jvNwwHkWjELV3QALVz47D,42,False,If You've Got the Money I've Got the Time - 78rpm Version,Lefty Frizzell,0.545,0.392,2,-10.091,1,0.0481,0.83,9.41e-05,0.0903,0.951,208.426,4
1713,country,0WrIaFPKeJtGr1SUeKuYH9,39,False,Indian Love Call,Slim Whitman,0.242,0.261,3,-7.895,1,0.0335,0.97,0.000253,0.1,0.386,203.913,4
1714,country,78ppGvt1zJsERRzgRMjdLL,46,False,The Auctioneer,Leroy Van Dyke,0.702,0.727,2,-9.209,1,0.0451,0.452,2.39e-06,0.352,0.971,131.398,4
1715,country,39AxeDwNIyjPKgI7g9H2Jg,40,False,The Wild Side Of Life,Hank Thompson,0.596,0.144,2,-10.307,1,0.0298,0.924,0.0,0.219,0.451,115.681,4
1716,country,1zJRHhb8yN2LyVfNhmlhH0,35,False,It Wasn't God Who Made Honky Tonk Angels,Kitty Wells,0.624,0.191,9,-11.072,1,0.0301,0.719,0.0,0.358,0.726,137.276,4
1717,country,62RfCZpT2zfBHRXD8yp2WV,36,False,City Lights,Ray Price,0.326,0.495,10,-10.839,1,0.0386,0.891,0.0,0.241,0.723,109.915,4
1718,country,763CAJyB9ZXHntB3QCpduv,33,False,Fraulein,Bobby Helms,0.745,0.408,7,-9.703,1,0.0368,0.261,0.00321,0.112,0.676,120.981,4
1719,country,3eCBDkw6G3ArDFoqEYXf7a,39,False,Too Old To Cut The Mustard,Red Foley,0.819,0.457,2,-11.173,1,0.0409,0.761,0.0,0.0576,0.805,106.091,4
1720,country,5xcJtLxdprEWBR2jRqcQPW,36,False,In The Jailhouse Now,Webb Pierce,0.624,0.474,4,-6.028,1,0.0355,0.896,0.0,0.0772,0.811,80.548,4
1721,country,7MqkjX5YCXhazcaAlHvPmJ,30,False,Honeycomb [Single Version],Jimmie Rodgers,0.552,0.463,2,-11.568,1,0.106,0.608,0.0,0.323,0.909,198.372,4
1722,country,6xNwKNYZcvgV3XTIwsgNio,64,False,Heartbreak Hotel,Elvis Presley,0.696,0.21,4,-11.922,1,0.067,0.84,1.62e-06,0.107,0.717,93.543,4
1723,country,3HynxUWKnm7rtzjVkyXoHu,27,False,Gotta Travel On,Billy Grammer,0.568,0.512,3,-12.223,1,0.0764,0.822,1.14e-05,0.0941,0.892,177.144,4
1724,country,2cwGK6ZYfiZ1EZva2VEKSN,41,False,Crazy Arms,Ray Price,0.506,0.42,5,-9.785,1,0.0334,0.666,0.0,0.204,0.761,116.76,4
1725,country,2fxjDPEGxXpPvp7uiSi5qN,16,False,Honky Tonk Blues - Single Version,Hank Williams,0.781,0.229,9,-12.621,1,0.0419,0.821,8.25e-06,0.0638,0.761,127.829,4
1726,country,4MhFLl5381JQIMD5EDJNEe,30,False,Salty Dog Rag,Red Foley,0.713,0.583,10,-9.211,1,0.0831,0.68,0.0,0.127,0.851,178.991,4
1727,country,3XQ2ZGDLsNVzypE5UMFsIF,29,False,Always Late (With Your Kisses),Lefty Frizzell,0.776,0.198,9,-11.406,1,0.0318,0.842,0.0,0.35,0.567,117.755,3
1728,country,2luRltDp0ZG4ORi3lA8NsB,33,False,Kisses Sweeter Than Wine,Jimmie Rodgers,0.497,0.318,6,-12.974,1,0.0597,0.672,0.0,0.0783,0.696,162.104,4
1729,country,64Ny7djQ6rNJspquof2KoX,70,False,Hound Dog,Elvis Presley,0.357,0.756,0,-8.492,1,0.0621,0.733,0.00505,0.76,0.95,174.797,4
1730,country,0C7M2eMM22PSLOGE1v8oTr,33,False,Invitation to the Blues,Ray Price,0.507,0.358,3,-12.085,1,0.0324,0.788,2.5e-05,0.0673,0.814,116.489,4
1731,country,7m44TrK4qxvhRUh1vaibHL,36,False,Honky Tonk Man,Johnny Horton,0.525,0.622,4,-10.18,1,0.0367,0.516,0.0,0.505,0.965,135.816,4
